DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS,section_number,description,country_name,country_code
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,566,2021,10853038.57,,,,0,2,VEGETABLE PRODUCTS,Nigeria,566
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,566,2022,14270304.87,,,,0,2,VEGETABLE PRODUCTS,Nigeria,566
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,566,2023,18598954.24,,,,0,2,VEGETABLE PRODUCTS,Nigeria,566
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,566,2024,21517367.41,,,,0,2,VEGETABLE PRODUCTS,Nigeria,566
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2017,32814830.04,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2018,26311319.22,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2019,20450045.85,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2020,21830654.87,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2021,50366489.81,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2022,34039029.55,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2023,24884540.96,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,2,_Z,434,2024,55163926.72,,,,0,2,VEGETABLE PRODUCTS,Libya,434
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2017,50986662.07,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2018,34897127.94,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2019,15629974.69,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2020,9786911.86,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2021,11579476.36,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2022,28515210.25,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2023,3261129.03,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,364,2024,6601114.22,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Iran (Islamic Republic of),364
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,470,2018,0.0,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Malta,470
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,470,2023,7201.35,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Malta,470
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,3,_Z,470,2024,0.0,,,,0,3,ANIMAL VEGETABLE OR MICROBIAL FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES,Malta,470
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2017,22065787.09,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2018,8762383.92,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2019,3338575.51,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2020,7717934.85,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2021,9982395.21,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2022,27542029.81,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2023,7373069.51,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,56,2024,4346019.39,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Belgium,56
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2017,11770733.14,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2018,2925790.11,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2019,7565947.26,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2020,31925308.44,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2021,10879556.4,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2022,19567802.26,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2023,14121156.86,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,4,_Z,76,2024,39867612.54,,,,0,4,PREPARED FOODSTUFFS; BEVERAGES SPIRITS AND VINEGAR; TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES,Brazil,76
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2017,84035.11,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2018,294553.44,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2019,4538488.1,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2020,3715390.04,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2021,15579388.51,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2022,14770455.41,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2023,22970283.21,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,5,_Z,764,2024,781188.02,,,,0,5,MINERAL PRODUCTS,Thailand,764
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2017,255568653.42,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2018,238158637.73,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2019,192930226.55,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2020,246826825.7,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2021,333498281.69,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2022,316302904.39,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2023,271677780.3,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,528,2024,306872832.75,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,Netherlands (Kingdom of the),528
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2017,12146.6,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2018,39325.0,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2019,1251.19,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2020,5940.19,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2021,338217.42,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2022,70175.14,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2023,2112.0,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,6,_Z,446,2024,0.0,,,,0,6,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,"China, Macao Special Administrative Region",446
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2017,845830.87,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2018,1236796.73,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2019,1265877.32,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2020,32624.48,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2021,46905.49,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2022,162484.84,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2023,287.68,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,7,_Z,64,2024,549.52,,,,0,7,PLASTICS AND ARTICLES THEREOF; RUBBER AND ARTICLES THEREOF,Bhutan,64
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2017,57150.28,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2018,631.5,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2019,5454.04,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2020,2109.26,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2021,9228.07,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2022,31157.95,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2023,21255.58,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,8,_Z,70,2024,15294.81,,,,0,8,RAW HIDES AND SKINS LEATHER FURSKINS AND ARTICLES THEREOF; SADDLERY AND HARNESS; TRAVEL GOODS HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILK-WORM GUT),Bosnia and Herzegovina,70
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2017,660876.65,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2018,80555.41,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2019,164709.75,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2020,1360065.64,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2021,7908379.7,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2022,26131834.46,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2023,2264778.69,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,504,2024,458729.31,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,Morocco,504
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,99999,2017,4367.0,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,,
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,99999,2018,0.0,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,,
FCSA:DF_TRADE_REXP_SECT_YR(5.1.0),AE,A,AED,FCSC,ANN_CNT_SEC,REEXP,9,_Z,99999,2019,0.0,,,,0,9,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL; CORK AND ARTICLES OF CORK; MANUFACTURES OF STRAW OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK,,
