DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-03,2711823.46,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-04,2327665.27,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-05,1364862.00,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-06,499198.10,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-07,1913366.78,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-08,1904503.94,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-09,4951211.49,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-10,5677301.27,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-11,1726680.95,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2021-12,2708450.76,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-01,4033185.91,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-02,2636949.25,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-03,8404587.93,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-04,2757786.81,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-05,2554785.94,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-06,4081771.51,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-07,3115570.22,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-08,2902033.08,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-09,2678726.62,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-10,2358792.67,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-11,1585518.53,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2022-12,3174491.91,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-01,1493212.83,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-02,3286588.19,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-03,4538167.46,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-04,155876.42,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-05,1451942.99,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-06,340270.68,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-07,758304.38,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-08,3728285.31,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-09,648191.81,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-10,4958250.26,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-11,4577544.26,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2023-12,4032614.97,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-01,2958060.87,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-02,1092810.55,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-03,3811107.90,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-04,956995.26,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-05,787323.72,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-06,4488850.36,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-07,1792281.92,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-08,6799183.43,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-09,878703.36,,,,0
FCSA:DF_TRADE_TEXP_COUNTRY_MTH(5.1.0),AE,M,AED,FCSC,MTH_CNT,TNOEXP,_Z,_Z,68,2024-10,2323971.03,,,,0
