DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2022,45.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2023,26.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q3,CUR,GWTH_RATE,2024,4.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2012,16449,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2013,16239,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2014,17201,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2015,20500,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2016,22926,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2017,23979,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2018,22495,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2019,22157,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2020,18500,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2021,17676,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2022,19698,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2023,21651,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2024,23118,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,REA,Q1,CUR,VAL,2025,25919.59236,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2013,4.94446,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2014,-5.42168,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2015,-11.192206,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2016,6.737304,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2017,5.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2018,11.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2019,-5.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2020,-19.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2021,33.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2022,14.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2023,5.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2024,3.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2013,22.963705,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2014,17.921936,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2015,1.656858,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2016,6.264181,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2017,5.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2018,5.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2019,11.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2020,-10,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2021,24,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2022,16.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2023,5.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2024,7.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2025,10.40198689,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2012,368893,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2013,371531,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2014,390828,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2015,347412,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2016,331572,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2017,369584,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2018,389622,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2019,397136,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2020,365591,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2021,359956,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2022,429265,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2023,464639,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2024,485165,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2025,502551.1587,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2013,6.599584,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2014,4.684657,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2015,-12.379492,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2016,0.621026,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2017,3.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2018,11.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2019,-3.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2020,-18.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2021,22.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2022,25.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2023,-3.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2024,6.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2012,1887,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2013,2757,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2014,3058,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2015,2757,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2016,2541,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2017,2865,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2018,2788,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2019,3074,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2020,2939,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2021,3142,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2022,3106,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2023,3341,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2024,3597,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2013,3.88607,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2014,-3.873643,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2015,9.217329,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2016,17.760755,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2017,14.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2018,-0.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2019,1.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2020,-2.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2021,0.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2022,1.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2023,9.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2024,7.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2012,11141,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2013,10186,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2014,11446,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2015,12921,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2016,13536,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2017,15084,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2018,15860,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2019,18104,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2020,16748,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2021,19240,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2022,20599,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2023,22374,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2024,23491,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2013,-2.92049,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2014,11.514314,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2015,5.981393,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2016,-4.194053,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2017,3.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2018,4.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2019,-1.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2020,11.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2021,-23.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2022,34.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2023,29.9,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2024,3.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2025,12.07593407,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2012,317173,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2013,332076,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2014,346785,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2015,293645,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2016,290983,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2017,300451,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2018,340346,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2019,325418,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2020,258165,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2021,326760,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2022,421889,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2023,401327,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2024,428536,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2013,12.945117,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2014,7.51567,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2015,6.676135,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2016,2.916665,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2017,-0.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2018,5.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2019,4.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2020,-16.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2021,13.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2022,8.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2023,17.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2024,3.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2012,778,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2013,1490,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2014,1752,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2015,2819,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2016,2671,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2017,2776,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2018,2738,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2019,2944,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2020,3066,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2021,3342,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2022,3371,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2023,3573,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2024,3863,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2013,-0.40668,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2014,7.299673,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2015,-37.300706,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2016,-25.11102,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2017,6.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2018,45.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2019,-8.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2020,-57.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2021,126.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2022,72.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2023,-25.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2024,6.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2013,22.344656,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2014,10.19603,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2015,7.677269,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2016,6.44506,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2017,-2.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2018,3.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2019,4.1,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2020,-16.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2021,6.3,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2022,15.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2023,9.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2024,8.5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2013,8.419585,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2014,3.793008,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2015,4.052083,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2016,2.944254,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2017,3.2,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2018,1.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2019,3.7,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2020,-11.6,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2021,4.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2022,10.4,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2023,8.8,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2024,5,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2012,9419,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2013,9467,,,,0
