DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,TRADE_TYPE,HS_SECTION,HS_CHAPTER,COUNTRY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-05,28461162366.64,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-06,29873782821.87,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-07,23750187098.64,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-08,29631527780.25,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-09,28723128062.83,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-10,29226729689.27,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-11,31006959565.17,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2021-12,28647838680.46,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-01,26933359669.33,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-02,26573832283.74,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-03,36895752153.76,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-04,29357479109.07,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-05,28113619493.83,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-06,31206224216.29,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-07,30739256636.03,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-08,33109410584.89,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-09,33526195881.62,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-10,28506665194.16,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-11,31023286950.35,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2022-12,32359275917.93,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-01,34979028458.90,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-02,29907791405.34,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-03,35705265378.79,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-04,30644643235.66,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-05,39933994992.16,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-06,27768889356.20,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-07,28894445171.06,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-08,36685723884.04,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-09,33582740868.39,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-10,38206068279.04,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-11,40656634135.18,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2023-12,43928637408.87,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2024-01,41294702274.99,,,,0
FCSA:DF_TRADE_TOT_MTH(5.1.0),AE,M,AED,FCSC,MTH_SEC,NOEXP,_T,_Z,_Z,2024-02,38240916798.24,,,,0
